airport_group,timestamp,target_sched,flights_cnt,avg_duration,max_duration,passenger_share,cargo_share,charter_share,airline,dow,holiday,month,hournum,weekend,date,daily_flights_cnt,flights_cnt_prev,flights_cnt_next
E,2025-10-05 21:00:00,1,2,27.5,30.0,1.0,0.0,0.0,,6,False,10,21,1,2025-10-05,41,0,0
D,2025-10-05 21:00:00,1,4,46.25,65.0,1.0,0.0,0.0,,6,False,10,21,1,2025-10-05,36,3,0
F,2025-10-05 21:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,21,1,2025-10-05,16,0,0
C,2025-10-05 21:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,21,1,2025-10-05,17,1,0
A,2025-10-05 21:00:00,0,1,65.0,65.0,1.0,0.0,0.0,,6,False,10,21,1,2025-10-05,30,3,0
D,2025-10-05 22:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,22,1,2025-10-05,36,4,0
E,2025-10-05 22:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,22,1,2025-10-05,41,2,0
F,2025-10-05 22:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,22,1,2025-10-05,16,0,0
C,2025-10-05 22:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,22,1,2025-10-05,17,0,0
G,2025-10-05 22:00:00,0,1,30.0,30.0,1.0,0.0,0.0,,6,False,10,22,1,2025-10-05,21,4,0
A,2025-10-05 22:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,22,1,2025-10-05,30,1,0
B,2025-10-05 22:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,22,1,2025-10-05,37,2,0
G,2025-10-05 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,23,1,2025-10-05,21,1,0
B,2025-10-05 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,23,1,2025-10-05,37,0,0
A,2025-10-05 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,23,1,2025-10-05,30,0,0
D,2025-10-05 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,23,1,2025-10-05,36,0,0
C,2025-10-05 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,23,1,2025-10-05,17,0,0
E,2025-10-05 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,23,1,2025-10-05,41,0,0
F,2025-10-05 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,23,1,2025-10-05,16,0,0
C,2025-10-06 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,0,0,2025-10-06,21,0,0
E,2025-10-06 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,0,0,2025-10-06,44,0,0
F,2025-10-06 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,0,0,2025-10-06,26,0,0
G,2025-10-06 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,0,0,2025-10-06,35,0,0
B,2025-10-06 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,0,0,2025-10-06,47,0,0
A,2025-10-06 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,0,0,2025-10-06,48,0,0
D,2025-10-06 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,0,0,2025-10-06,48,0,0
B,2025-10-06 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,1,0,2025-10-06,47,0,0
D,2025-10-06 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,1,0,2025-10-06,48,0,0
G,2025-10-06 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,1,0,2025-10-06,35,0,1
E,2025-10-06 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,1,0,2025-10-06,44,0,0
A,2025-10-06 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,1,0,2025-10-06,48,0,0
C,2025-10-06 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,1,0,2025-10-06,21,0,0
F,2025-10-06 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,1,0,2025-10-06,26,0,0
D,2025-10-06 02:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,2,0,2025-10-06,48,0,0
A,2025-10-06 02:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,2,0,2025-10-06,48,0,2
B,2025-10-06 02:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,2,0,2025-10-06,47,0,2
E,2025-10-06 02:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,2,0,2025-10-06,44,0,2
G,2025-10-06 02:00:00,0,1,35.0,35.0,1.0,0.0,0.0,,0,False,10,2,0,2025-10-06,35,0,4
C,2025-10-06 02:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,2,0,2025-10-06,21,0,0
F,2025-10-06 02:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,2,0,2025-10-06,26,0,0
E,2025-10-06 03:00:00,1,2,27.5,30.0,1.0,0.0,0.0,,0,False,10,3,0,2025-10-06,44,0,2
C,2025-10-06 03:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,3,0,2025-10-06,21,0,5
F,2025-10-06 03:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,3,0,2025-10-06,26,0,0
B,2025-10-06 03:00:00,1,2,50.0,70.0,1.0,0.0,0.0,,0,False,10,3,0,2025-10-06,47,0,4
D,2025-10-06 03:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,3,0,2025-10-06,48,0,3
G,2025-10-06 03:00:00,1,4,26.25,35.0,1.0,0.0,0.0,,0,False,10,3,0,2025-10-06,35,1,0
A,2025-10-06 03:00:00,1,2,47.5,65.0,1.0,0.0,0.0,,0,False,10,3,0,2025-10-06,48,0,6
D,2025-10-06 04:00:00,1,3,58.333333333333336,65.0,1.0,0.0,0.0,,0,False,10,4,0,2025-10-06,48,0,0
A,2025-10-06 04:00:00,1,6,40.833333333333336,65.0,1.0,0.0,0.0,,0,False,10,4,0,2025-10-06,48,2,0
G,2025-10-06 04:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,4,0,2025-10-06,35,4,1
B,2025-10-06 04:00:00,1,4,52.5,70.0,1.0,0.0,0.0,,0,False,10,4,0,2025-10-06,47,2,0
E,2025-10-06 04:00:00,1,2,30.0,30.0,1.0,0.0,0.0,,0,False,10,4,0,2025-10-06,44,2,4
F,2025-10-06 04:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,4,0,2025-10-06,26,0,4
C,2025-10-06 04:00:00,1,5,24.0,30.0,1.0,0.0,0.0,,0,False,10,4,0,2025-10-06,21,0,1
A,2025-10-06 05:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,5,0,2025-10-06,48,6,3
G,2025-10-06 05:00:00,0,1,35.0,35.0,1.0,0.0,0.0,,0,False,10,5,0,2025-10-06,35,0,6
D,2025-10-06 05:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,5,0,2025-10-06,48,3,4
F,2025-10-06 05:00:00,1,4,33.75,45.0,1.0,0.0,0.0,,0,False,10,5,0,2025-10-06,26,0,4
C,2025-10-06 05:00:00,0,1,30.0,30.0,1.0,0.0,0.0,,0,False,10,5,0,2025-10-06,21,5,1
B,2025-10-06 05:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,5,0,2025-10-06,47,4,3
E,2025-10-06 05:00:00,1,4,27.5,30.0,1.0,0.0,0.0,,0,False,10,5,0,2025-10-06,44,2,2
C,2025-10-06 06:00:00,0,1,35.0,35.0,1.0,0.0,0.0,,0,False,10,6,0,2025-10-06,21,1,2
G,2025-10-06 06:00:00,1,6,28.333333333333332,50.0,1.0,0.0,0.0,,0,False,10,6,0,2025-10-06,35,1,1
F,2025-10-06 06:00:00,1,4,27.5,45.0,1.0,0.0,0.0,,0,False,10,6,0,2025-10-06,26,4,2
A,2025-10-06 06:00:00,1,3,51.666666666666664,65.0,1.0,0.0,0.0,,0,False,10,6,0,2025-10-06,48,0,6
B,2025-10-06 06:00:00,1,3,60.0,70.0,1.0,0.0,0.0,,0,False,10,6,0,2025-10-06,47,0,6
D,2025-10-06 06:00:00,1,4,52.5,65.0,1.0,0.0,0.0,,0,False,10,6,0,2025-10-06,48,0,6
E,2025-10-06 06:00:00,1,2,25.0,25.0,1.0,0.0,0.0,,0,False,10,6,0,2025-10-06,44,4,5
G,2025-10-06 07:00:00,0,1,20.0,20.0,1.0,0.0,0.0,,0,False,10,7,0,2025-10-06,35,6,0
E,2025-10-06 07:00:00,1,5,26.0,30.0,1.0,0.0,0.0,,0,False,10,7,0,2025-10-06,44,2,0
B,2025-10-06 07:00:00,1,6,57.5,70.0,1.0,0.0,0.0,,0,False,10,7,0,2025-10-06,47,3,2
A,2025-10-06 07:00:00,1,6,41.666666666666664,65.0,1.0,0.0,0.0,,0,False,10,7,0,2025-10-06,48,3,2
D,2025-10-06 07:00:00,1,6,45.833333333333336,65.0,1.0,0.0,0.0,,0,False,10,7,0,2025-10-06,48,4,0
F,2025-10-06 07:00:00,1,2,22.5,25.0,1.0,0.0,0.0,,0,False,10,7,0,2025-10-06,26,4,0
C,2025-10-06 07:00:00,0,2,35.0,35.0,1.0,0.0,0.0,,0,False,10,7,0,2025-10-06,21,1,0
B,2025-10-06 08:00:00,0,2,52.5,70.0,1.0,0.0,0.0,,0,False,10,8,0,2025-10-06,47,6,2
C,2025-10-06 08:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,8,0,2025-10-06,21,2,0
D,2025-10-06 08:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,8,0,2025-10-06,48,6,4
F,2025-10-06 08:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,8,0,2025-10-06,26,2,0
E,2025-10-06 08:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,8,0,2025-10-06,44,5,4
G,2025-10-06 08:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,8,0,2025-10-06,35,1,1
A,2025-10-06 08:00:00,0,2,47.5,65.0,1.0,0.0,0.0,,0,False,10,8,0,2025-10-06,48,6,1
C,2025-10-06 09:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,9,0,2025-10-06,21,0,0
A,2025-10-06 09:00:00,0,1,70.0,70.0,1.0,0.0,0.0,,0,False,10,9,0,2025-10-06,48,2,3
F,2025-10-06 09:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,9,0,2025-10-06,26,0,3
G,2025-10-06 09:00:00,0,1,15.0,15.0,1.0,0.0,0.0,,0,False,10,9,0,2025-10-06,35,0,2
E,2025-10-06 09:00:00,1,4,27.5,30.0,1.0,0.0,0.0,,0,False,10,9,0,2025-10-06,44,0,0
B,2025-10-06 09:00:00,1,2,62.5,70.0,1.0,0.0,0.0,,0,False,10,9,0,2025-10-06,47,2,3
D,2025-10-06 09:00:00,1,4,50.0,65.0,1.0,0.0,0.0,,0,False,10,9,0,2025-10-06,48,0,1
A,2025-10-06 10:00:00,0,3,66.66666666666667,70.0,1.0,0.0,0.0,,0,False,10,10,0,2025-10-06,48,1,2
B,2025-10-06 10:00:00,1,3,60.0,70.0,1.0,0.0,0.0,,0,False,10,10,0,2025-10-06,47,2,0
C,2025-10-06 10:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,10,0,2025-10-06,21,0,0
D,2025-10-06 10:00:00,0,1,55.0,55.0,1.0,0.0,0.0,,0,False,10,10,0,2025-10-06,48,4,0
F,2025-10-06 10:00:00,1,3,20.0,20.0,1.0,0.0,0.0,,0,False,10,10,0,2025-10-06,26,0,5
G,2025-10-06 10:00:00,0,2,17.5,20.0,1.0,0.0,0.0,,0,False,10,10,0,2025-10-06,35,1,0
E,2025-10-06 10:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,10,0,2025-10-06,44,4,0
A,2025-10-06 11:00:00,0,2,65.0,65.0,1.0,0.0,0.0,,0,False,10,11,0,2025-10-06,48,3,1
B,2025-10-06 11:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,11,0,2025-10-06,47,3,2
D,2025-10-06 11:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,11,0,2025-10-06,48,1,2
C,2025-10-06 11:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,11,0,2025-10-06,21,0,0
G,2025-10-06 11:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,11,0,2025-10-06,35,2,4
E,2025-10-06 11:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,11,0,2025-10-06,44,0,1
F,2025-10-06 11:00:00,1,5,21.0,25.0,1.0,0.0,0.0,,0,False,10,11,0,2025-10-06,26,3,1
E,2025-10-06 12:00:00,0,1,60.0,60.0,1.0,0.0,0.0,,0,False,10,12,0,2025-10-06,44,0,2
D,2025-10-06 12:00:00,0,2,47.5,65.0,1.0,0.0,0.0,,0,False,10,12,0,2025-10-06,48,0,5
B,2025-10-06 12:00:00,0,2,60.0,70.0,1.0,0.0,0.0,,0,False,10,12,0,2025-10-06,47,0,1
C,2025-10-06 12:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,12,0,2025-10-06,21,0,2
G,2025-10-06 12:00:00,1,4,23.75,35.0,1.0,0.0,0.0,,0,False,10,12,0,2025-10-06,35,0,0
A,2025-10-06 12:00:00,0,1,55.0,55.0,1.0,0.0,0.0,,0,False,10,12,0,2025-10-06,48,2,2
F,2025-10-06 12:00:00,0,1,25.0,25.0,1.0,0.0,0.0,,0,False,10,12,0,2025-10-06,26,5,0
A,2025-10-06 13:00:00,0,2,55.0,55.0,1.0,0.0,0.0,,0,False,10,13,0,2025-10-06,48,1,2
F,2025-10-06 13:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,13,0,2025-10-06,26,1,0
B,2025-10-06 13:00:00,0,1,70.0,70.0,1.0,0.0,0.0,,0,False,10,13,0,2025-10-06,47,2,3
E,2025-10-06 13:00:00,1,2,42.5,60.0,1.0,0.0,0.0,,0,False,10,13,0,2025-10-06,44,1,4
C,2025-10-06 13:00:00,0,2,35.0,35.0,1.0,0.0,0.0,,0,False,10,13,0,2025-10-06,21,0,1
D,2025-10-06 13:00:00,1,5,45.0,65.0,1.0,0.0,0.0,,0,False,10,13,0,2025-10-06,48,2,0
G,2025-10-06 13:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,13,0,2025-10-06,35,4,0
C,2025-10-06 14:00:00,0,1,35.0,35.0,1.0,0.0,0.0,,0,False,10,14,0,2025-10-06,21,2,0
E,2025-10-06 14:00:00,1,4,27.5,30.0,1.0,0.0,0.0,,0,False,10,14,0,2025-10-06,44,2,3
B,2025-10-06 14:00:00,1,3,65.0,70.0,1.0,0.0,0.0,,0,False,10,14,0,2025-10-06,47,1,6
A,2025-10-06 14:00:00,0,2,65.0,65.0,1.0,0.0,0.0,,0,False,10,14,0,2025-10-06,48,2,2
D,2025-10-06 14:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,14,0,2025-10-06,48,5,3
F,2025-10-06 14:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,14,0,2025-10-06,26,0,0
G,2025-10-06 14:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,14,0,2025-10-06,35,0,0
A,2025-10-06 15:00:00,1,2,50.0,70.0,1.0,0.0,0.0,,0,False,10,15,0,2025-10-06,48,2,5
B,2025-10-06 15:00:00,1,6,53.333333333333336,70.0,1.0,0.0,0.0,,0,False,10,15,0,2025-10-06,47,3,4
D,2025-10-06 15:00:00,1,3,56.666666666666664,65.0,1.0,0.0,0.0,,0,False,10,15,0,2025-10-06,48,0,6
G,2025-10-06 15:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,15,0,2025-10-06,35,0,0
E,2025-10-06 15:00:00,1,3,26.666666666666668,30.0,1.0,0.0,0.0,,0,False,10,15,0,2025-10-06,44,4,3
C,2025-10-06 15:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,15,0,2025-10-06,21,1,2
F,2025-10-06 15:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,15,0,2025-10-06,26,0,1
B,2025-10-06 16:00:00,1,4,48.75,55.0,1.0,0.0,0.0,,0,False,10,16,0,2025-10-06,47,6,1
F,2025-10-06 16:00:00,0,1,25.0,25.0,1.0,0.0,0.0,,0,False,10,16,0,2025-10-06,26,0,2
C,2025-10-06 16:00:00,0,2,32.5,35.0,1.0,0.0,0.0,,0,False,10,16,0,2025-10-06,21,0,1
D,2025-10-06 16:00:00,1,6,45.833333333333336,65.0,1.0,0.0,0.0,,0,False,10,16,0,2025-10-06,48,3,3
G,2025-10-06 16:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,16,0,2025-10-06,35,0,4
E,2025-10-06 16:00:00,0,3,28.333333333333332,30.0,1.0,0.0,0.0,,0,False,10,16,0,2025-10-06,44,3,2
A,2025-10-06 16:00:00,1,5,36.0,55.0,1.0,0.0,0.0,,0,False,10,16,0,2025-10-06,48,2,1
F,2025-10-06 17:00:00,1,2,22.5,25.0,1.0,0.0,0.0,,0,False,10,17,0,2025-10-06,26,1,4
E,2025-10-06 17:00:00,1,2,42.5,55.0,1.0,0.0,0.0,,0,False,10,17,0,2025-10-06,44,3,4
A,2025-10-06 17:00:00,0,1,55.0,55.0,1.0,0.0,0.0,,0,False,10,17,0,2025-10-06,48,5,3
B,2025-10-06 17:00:00,0,1,70.0,70.0,1.0,0.0,0.0,,0,False,10,17,0,2025-10-06,47,4,3
D,2025-10-06 17:00:00,1,3,40.0,45.0,1.0,0.0,0.0,,0,False,10,17,0,2025-10-06,48,6,6
G,2025-10-06 17:00:00,1,4,27.5,45.0,1.0,0.0,0.0,,0,False,10,17,0,2025-10-06,35,0,3
C,2025-10-06 17:00:00,0,1,25.0,25.0,1.0,0.0,0.0,,0,False,10,17,0,2025-10-06,21,2,2
F,2025-10-06 18:00:00,1,4,35.0,50.0,1.0,0.0,0.0,,0,False,10,18,0,2025-10-06,26,2,0
D,2025-10-06 18:00:00,1,6,49.166666666666664,65.0,1.0,0.0,0.0,,0,False,10,18,0,2025-10-06,48,3,0
B,2025-10-06 18:00:00,1,3,66.66666666666667,70.0,1.0,0.0,0.0,,0,False,10,18,0,2025-10-06,47,1,3
E,2025-10-06 18:00:00,1,4,27.5,30.0,1.0,0.0,0.0,,0,False,10,18,0,2025-10-06,44,2,4
G,2025-10-06 18:00:00,1,3,21.666666666666668,25.0,1.0,0.0,0.0,,0,False,10,18,0,2025-10-06,35,4,2
C,2025-10-06 18:00:00,1,2,25.0,25.0,1.0,0.0,0.0,,0,False,10,18,0,2025-10-06,21,1,3
A,2025-10-06 18:00:00,0,3,55.0,65.0,1.0,0.0,0.0,,0,False,10,18,0,2025-10-06,48,1,3
D,2025-10-06 19:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,19,0,2025-10-06,48,6,3
G,2025-10-06 19:00:00,1,2,27.5,35.0,1.0,0.0,0.0,,0,False,10,19,0,2025-10-06,35,3,1
E,2025-10-06 19:00:00,1,4,25.0,25.0,1.0,0.0,0.0,,0,False,10,19,0,2025-10-06,44,4,0
C,2025-10-06 19:00:00,1,3,25.0,35.0,1.0,0.0,0.0,,0,False,10,19,0,2025-10-06,21,2,1
A,2025-10-06 19:00:00,1,3,41.666666666666664,55.0,1.0,0.0,0.0,,0,False,10,19,0,2025-10-06,48,3,3
B,2025-10-06 19:00:00,0,3,50.0,60.0,1.0,0.0,0.0,,0,False,10,19,0,2025-10-06,47,3,1
F,2025-10-06 19:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,19,0,2025-10-06,26,4,0
E,2025-10-06 20:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,20,0,2025-10-06,44,4,2
C,2025-10-06 20:00:00,0,1,20.0,20.0,1.0,0.0,0.0,,0,False,10,20,0,2025-10-06,21,3,0
B,2025-10-06 20:00:00,0,1,35.0,35.0,1.0,0.0,0.0,,0,False,10,20,0,2025-10-06,47,3,1
F,2025-10-06 20:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,20,0,2025-10-06,26,0,0
D,2025-10-06 20:00:00,1,3,56.666666666666664,65.0,1.0,0.0,0.0,,0,False,10,20,0,2025-10-06,48,0,2
A,2025-10-06 20:00:00,0,3,38.333333333333336,55.0,1.0,0.0,0.0,,0,False,10,20,0,2025-10-06,48,3,1
G,2025-10-06 20:00:00,0,1,15.0,15.0,1.0,0.0,0.0,,0,False,10,20,0,2025-10-06,35,2,4
E,2025-10-06 21:00:00,1,2,27.5,30.0,1.0,0.0,0.0,,0,False,10,21,0,2025-10-06,44,0,0
F,2025-10-06 21:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,21,0,2025-10-06,26,0,0
G,2025-10-06 21:00:00,1,4,23.75,30.0,1.0,0.0,0.0,,0,False,10,21,0,2025-10-06,35,1,1
D,2025-10-06 21:00:00,1,2,60.0,65.0,1.0,0.0,0.0,,0,False,10,21,0,2025-10-06,48,3,0
B,2025-10-06 21:00:00,0,1,70.0,70.0,1.0,0.0,0.0,,0,False,10,21,0,2025-10-06,47,1,0
A,2025-10-06 21:00:00,0,1,65.0,65.0,1.0,0.0,0.0,,0,False,10,21,0,2025-10-06,48,3,0
C,2025-10-06 21:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,21,0,2025-10-06,21,1,0
F,2025-10-06 22:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,22,0,2025-10-06,26,0,0
E,2025-10-06 22:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,22,0,2025-10-06,44,2,0
D,2025-10-06 22:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,22,0,2025-10-06,48,2,0
B,2025-10-06 22:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,22,0,2025-10-06,47,1,0
G,2025-10-06 22:00:00,0,1,30.0,30.0,1.0,0.0,0.0,,0,False,10,22,0,2025-10-06,35,4,0
C,2025-10-06 22:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,22,0,2025-10-06,21,0,0
A,2025-10-06 22:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,22,0,2025-10-06,48,1,0
B,2025-10-06 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,23,0,2025-10-06,47,0,0
A,2025-10-06 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,23,0,2025-10-06,48,0,0
E,2025-10-06 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,23,0,2025-10-06,44,0,0
F,2025-10-06 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,23,0,2025-10-06,26,0,0
C,2025-10-06 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,23,0,2025-10-06,21,0,0
D,2025-10-06 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,23,0,2025-10-06,48,0,0
G,2025-10-06 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,23,0,2025-10-06,35,1,0
A,2025-10-07 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,1,False,10,0,0,2025-10-07,48,0,0
F,2025-10-07 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,1,False,10,0,0,2025-10-07,26,0,0
C,2025-10-07 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,1,False,10,0,0,2025-10-07,21,0,0
B,2025-10-07 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,1,False,10,0,0,2025-10-07,41,0,0
D,2025-10-07 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,1,False,10,0,0,2025-10-07,48,0,0
E,2025-10-07 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,1,False,10,0,0,2025-10-07,44,0,0
G,2025-10-07 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,1,False,10,0,0,2025-10-07,35,0,0
C,2025-10-07 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,1,False,10,1,0,2025-10-07,21,0,0
F,2025-10-07 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,1,False,10,1,0,2025-10-07,26,0,0
D,2025-10-07 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,1,False,10,1,0,2025-10-07,48,0,0
G,2025-10-07 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,1,False,10,1,0,2025-10-07,35,0,1
A,2025-10-07 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,1,False,10,1,0,2025-10-07,48,0,0
B,2025-10-07 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,1,False,10,1,0,2025-10-07,41,0,0
E,2025-10-07 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,1,False,10,1,0,2025-10-07,44,0,0
E,2025-10-07 02:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,1,False,10,2,0,2025-10-07,44,0,2
F,2025-10-07 02:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,1,False,10,2,0,2025-10-07,26,0,0
D,2025-10-07 02:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,1,False,10,2,0,2025-10-07,48,0,0
C,2025-10-07 02:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,1,False,10,2,0,2025-10-07,21,0,0
G,2025-10-07 02:00:00,0,1,35.0,35.0,1.0,0.0,0.0,,1,False,10,2,0,2025-10-07,35,0,4
A,2025-10-07 02:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,1,False,10,2,0,2025-10-07,48,0,2
B,2025-10-07 02:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,1,False,10,2,0,2025-10-07,41,0,2
D,2025-10-07 03:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,1,False,10,3,0,2025-10-07,48,0,3
G,2025-10-07 03:00:00,1,4,26.25,35.0,1.0,0.0,0.0,,1,False,10,3,0,2025-10-07,35,1,0
A,2025-10-07 03:00:00,1,2,47.5,65.0,1.0,0.0,0.0,,1,False,10,3,0,2025-10-07,48,0,6
B,2025-10-07 03:00:00,1,2,50.0,70.0,1.0,0.0,0.0,,1,False,10,3,0,2025-10-07,41,0,4
F,2025-10-07 03:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,1,False,10,3,0,2025-10-07,26,0,0
C,2025-10-07 03:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,1,False,10,3,0,2025-10-07,21,0,5
E,2025-10-07 03:00:00,1,2,27.5,30.0,1.0,0.0,0.0,,1,False,10,3,0,2025-10-07,44,0,2
E,2025-10-07 04:00:00,1,2,30.0,30.0,1.0,0.0,0.0,,1,False,10,4,0,2025-10-07,44,2,4
C,2025-10-07 04:00:00,1,5,24.0,30.0,1.0,0.0,0.0,,1,False,10,4,0,2025-10-07,21,0,1
G,2025-10-07 04:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,1,False,10,4,0,2025-10-07,35,4,1
D,2025-10-07 04:00:00,1,3,58.333333333333336,65.0,1.0,0.0,0.0,,1,False,10,4,0,2025-10-07,48,0,0
